Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
354990405000028;1;0;738520;738520;0;0;0;0;5;11;12;27;32;16;2;
354990405000029;1;0;497605;497605;0;0;0;1;7;11;9;11;24;15;0;
354990405000030;1;0;1165669;1165669;0;0;1;5;9;39;35;59;62;24;7;
354990405000031;1;0;631253;631253;0;0;0;1;2;6;17;19;35;21;1;
354990405000032;1;0;1047944;1047944;0;0;0;2;11;31;23;44;43;14;3;
354990405000033;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
354990405000034;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
354990405000035;1;0;535513;535513;0;0;0;3;15;36;12;33;15;8;2;
354990405000036;1;0;683981;683981;0;0;0;2;6;7;13;13;9;9;0;
354990405000037;1;0;363912;363912;0;0;3;6;31;46;24;7;9;1;1;
354990405000038;1;0;396772;396772;0;0;4;20;39;61;20;18;4;1;8;
354990405000039;1;0;317415;317415;0;0;2;20;43;54;15;10;2;0;3;
354990405000040;1;1;711645;710645;1000;0;2;15;89;103;33;26;5;3;3;
354990405000041;1;0;967379;967379;0;0;3;8;50;92;38;30;15;3;10;
354990405000042;1;0;643507;643507;0;0;4;14;39;60;40;28;13;3;3;
354990405000043;1;0;432011;432011;0;0;4;8;35;55;21;15;11;5;4;
354990405000044;1;1;365096;363796;1300;0;3;14;35;57;17;6;7;1;9;
354990405000045;1;0;420008;420008;0;0;1;12;40;54;22;13;6;2;15;
354990405000046;1;0;255775;255775;0;0;1;9;30;25;14;9;6;1;26;
354990405000047;1;0;524145;524145;0;2;5;23;58;77;20;20;8;3;3;
354990405000048;1;1;748653;746653;2000;1;0;9;54;82;51;25;22;3;3;
354990405000049;1;3;491717;476717;15000;1;0;0;10;26;12;18;20;8;1;
354990405000050;1;0;627848;627848;0;0;0;1;2;17;36;44;40;14;9;
354990405000051;1;0;1467361;1467361;0;0;0;4;8;34;37;70;68;24;14;
354990405000052;1;0;554400;554400;0;0;0;2;8;34;16;37;21;8;0;
354990405000053;1;0;3260642;3260642;0;0;0;1;8;27;26;51;125;110;8;
354990405000054;1;0;1419007;1419007;0;0;0;0;5;17;19;34;49;29;0;
354990405000055;1;0;1121338;1121338;0;1;2;2;3;28;44;55;49;31;3;
354990405000056;1;0;3004673;3004673;0;0;1;4;4;20;37;83;139;83;10;
354990405000057;1;0;1696898;1696898;0;2;0;0;7;18;30;37;62;67;2;
354990405000058;1;1;1596499;1594999;1500;0;0;3;7;22;18;35;58;37;20;
354990405000059;1;0;994888;994888;0;0;0;4;6;34;20;35;35;15;8;
354990405000060;2;0;3096063;3096063;0;0;0;2;3;14;14;34;96;58;5;
354990405000061;1;0;3101582;3101582;0;0;0;1;1;11;13;44;81;64;2;
354990405000063;2;0;122429;122429;0;0;0;7;29;18;9;0;0;1;0;
354990405000064;1;0;133508;133508;0;3;14;38;41;19;2;0;0;0;3;
354990405000065;1;0;316621;316621;0;16;47;102;111;45;7;3;1;0;43;
354990405000066;1;0;503297;503297;0;0;1;19;44;62;33;22;12;1;5;
354990405000067;1;0;191805;191805;0;0;1;8;35;29;9;2;3;0;2;
354990405000068;1;0;761616;761616;0;0;1;11;32;59;38;32;20;4;47;
354990405000069;2;0;93208;93208;0;0;1;5;18;20;7;1;0;0;2;
354990405000070;1;0;856620;856620;0;0;6;23;46;57;46;45;32;5;7;
354990405000071;1;0;766484;766484;0;0;2;7;65;73;36;26;27;0;18;
354990405000072;1;0;513933;513933;0;0;3;15;36;72;25;25;7;1;6;
354990405000073;1;0;745735;745735;0;0;2;13;38;75;51;26;16;4;5;
354990405000074;1;0;576104;576104;0;0;1;11;33;80;26;24;8;3;0;
354990405000075;1;0;516060;516060;0;0;2;9;56;96;29;11;4;0;1;
354990405000076;1;0;433464;433464;0;1;1;7;27;44;17;15;10;2;1;
354990405000077;1;0;1054155;1054155;0;0;0;3;7;32;28;50;32;21;8;
354990405000078;1;3;1033584;1026074;7510;0;2;4;16;27;22;37;50;9;18;
354990405000079;1;0;572379;572379;0;1;0;0;6;23;14;21;25;4;3;
354990405000080;1;0;291766;291766;0;0;0;4;6;16;7;19;17;11;14;
354990405000081;1;0;521248;521248;0;1;0;0;5;10;12;24;34;16;33;
354990405000082;1;0;506700;506700;0;0;0;3;11;29;17;31;24;8;21;
354990405000083;1;0;1333528;1333528;0;0;0;0;21;40;40;42;55;30;2;
354990405000084;1;0;629730;629730;0;0;0;0;3;18;12;34;39;9;52;
354990405000085;1;0;1935536;1935536;0;0;0;2;4;9;27;55;77;50;0;
354990405000086;1;0;2135091;2135091;0;0;0;0;5;18;13;55;76;56;2;
354990405000087;1;0;2092933;2092933;0;0;0;0;4;15;25;60;99;63;3;
354990405000088;1;1;1959277;1958627;650;0;0;2;8;14;23;56;75;49;3;
354990405000089;1;0;1316407;1316407;0;0;0;2;10;14;18;25;51;29;4;
354990405000090;1;0;1341588;1341588;0;0;0;1;2;13;12;39;48;36;1;
354990405000091;1;0;2038701;2038701;0;0;1;1;7;23;31;63;77;45;7;
354990405000092;1;0;1141402;1141402;0;1;2;2;7;11;11;28;42;17;11;
354990405000093;1;0;1099912;1099912;0;0;1;0;7;18;12;37;45;14;1;
354990405000094;1;0;1761652;1761652;0;2;3;2;4;14;17;43;60;34;47;
354990405000095;1;0;1487836;1487836;0;1;5;12;28;65;39;48;33;23;7;
354990405000096;1;0;461034;461034;0;0;4;17;40;70;22;23;11;0;19;
354990405000097;1;0;435754;435754;0;5;7;28;66;55;27;15;4;0;22;
354990405000098;1;1;699344;697844;1500;0;2;12;57;58;44;25;14;4;6;
354990405000099;1;0;398035;398035;0;1;0;4;22;49;20;16;12;0;1;
354990405000100;1;0;627908;627908;0;1;2;28;74;101;23;19;8;2;5;
354990405000101;1;0;823670;823670;0;0;3;24;60;111;43;17;15;3;4;
354990405000102;1;0;1126295;1126295;0;0;0;1;11;43;58;43;38;8;2;
354990405000103;1;0;403013;403013;0;0;0;3;40;56;35;32;5;1;3;
354990405000104;1;0;310622;310622;0;0;0;4;18;44;20;19;8;2;4;
354990405000105;1;0;295900;295900;0;0;0;8;23;32;44;16;5;0;2;
354990405000107;1;0;1219142;1219142;0;0;1;6;41;107;61;51;25;5;4;
354990405000108;1;0;836600;836600;0;0;4;31;100;99;39;36;11;1;4;
354990405000109;1;0;379765;379765;0;0;5;15;64;61;11;7;1;1;2;
354990405000110;1;0;1067093;1067093;0;1;3;25;104;104;62;60;18;3;1;
354990405000111;1;0;372169;372169;0;1;2;15;67;82;12;8;0;0;1;
354990405000112;1;0;446350;446350;0;2;0;10;53;58;20;13;5;0;5;
354990405000113;1;0;1591500;1591500;0;0;0;0;0;9;24;52;51;25;0;
354990405000114;1;1;646226;645626;600;1;3;15;65;93;39;15;6;3;2;
354990405000115;1;0;2007814;2007814;0;0;1;2;11;29;39;74;66;34;4;
354990405000116;1;0;695109;695109;0;0;0;4;22;38;26;33;23;4;0;
354990405000117;1;0;440054;440054;0;0;0;3;19;37;19;16;16;2;2;
354990405000118;1;0;1597120;1597120;0;0;0;0;15;25;20;37;70;51;10;
354990405000119;1;0;1466199;1466199;0;0;1;1;15;48;38;69;60;26;5;
354990405000120;1;0;1348538;1348538;0;0;0;2;5;28;38;50;73;26;1;
354990405000121;1;0;1315149;1315149;0;0;4;6;15;29;23;46;55;24;14;
354990405000122;1;0;1888603;1888603;0;0;0;0;1;7;9;34;58;49;1;
354990405000123;1;0;1521128;1521128;0;0;0;2;8;26;21;50;77;28;4;
354990405000124;1;0;720090;720090;0;0;0;0;4;6;9;14;28;16;3;
354990405000125;1;0;2409218;2409218;0;1;0;1;4;10;13;32;55;55;3;
354990405000126;1;1;1519724;1518924;800;0;1;4;5;37;24;34;73;23;33;
354990405000127;1;0;290945;290945;0;0;1;9;39;54;17;5;5;0;2;
354990405000128;1;0;471449;471449;0;0;6;26;74;70;19;13;6;0;8;
354990405000129;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
354990405000130;1;0;574626;574626;0;0;3;14;44;66;30;19;10;4;6;
354990405000131;1;0;351412;351412;0;2;7;33;64;54;16;7;1;1;6;
354990405000132;1;0;531905;531905;0;1;10;23;49;111;26;13;1;1;11;
354990405000133;1;0;614962;614962;0;0;3;17;66;90;28;19;7;2;5;
354990405000134;1;0;533752;533752;0;0;2;12;62;72;31;17;11;1;2;
354990405000135;1;0;677613;677613;0;1;4;18;43;86;35;42;11;3;5;
354990405000136;1;0;617866;617866;0;0;3;7;48;78;32;32;9;4;3;
354990405000137;1;0;504829;504829;0;0;4;17;71;89;25;15;2;1;8;
354990405000138;1;0;446582;446582;0;2;4;33;72;60;21;12;1;1;9;
354990405000139;1;0;456116;456116;0;0;4;22;75;72;23;11;2;1;4;
354990405000140;1;0;292723;292723;0;4;10;33;61;57;18;0;0;0;7;
354990405000141;1;0;764312;764312;0;0;3;15;27;52;28;46;20;7;4;
354990405000142;1;0;569491;569491;0;0;1;9;32;62;37;23;11;3;8;
354990405000143;1;0;649350;649350;0;0;1;14;71;90;39;20;6;2;3;
354990405000144;1;0;736602;736602;0;0;3;18;76;102;32;33;6;2;3;
354990405000145;1;0;492734;492734;0;2;4;11;32;71;32;23;4;1;8;
354990405000146;1;0;388351;388351;0;1;5;21;43;55;26;9;3;0;5;
354990405000147;1;0;463128;463128;0;0;3;16;40;59;27;20;7;1;4;
354990405000148;1;0;466881;466881;0;0;1;9;37;54;29;13;10;0;1;
354990405000149;1;0;628476;628476;0;0;3;17;49;83;31;27;9;0;8;
354990405000150;1;1;372305;370884;1421;0;1;12;37;51;17;16;3;2;3;
354990405000151;1;0;946445;946445;0;0;1;5;5;42;42;44;30;13;3;
354990405000152;1;0;428955;428955;0;1;1;2;21;49;34;29;15;0;5;
354990405000153;1;0;354263;354263;0;0;0;2;22;43;33;16;10;3;0;
354990405000154;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
354990405000155;1;0;514888;514888;0;0;0;3;34;48;36;26;19;4;4;
354990405000156;1;0;411896;411896;0;0;0;0;16;49;25;24;10;3;1;
354990405000157;1;0;752836;752836;0;0;0;7;24;46;45;40;20;2;6;
354990405000158;1;0;374738;374738;0;0;6;19;76;64;14;7;0;0;8;
354990405000159;1;0;288510;288510;0;0;1;10;43;54;7;5;1;0;0;
354990405000160;1;0;843502;843502;0;0;0;0;10;38;34;49;21;1;2;
354990405000161;1;0;443890;443890;0;3;7;18;45;62;29;13;6;0;5;
354990405000162;1;0;600442;600442;0;1;7;45;106;93;29;14;4;2;3;
354990405000163;1;0;2346250;2346250;0;0;0;0;8;35;41;83;90;56;3;
354990405000164;1;0;1130302;1130302;0;0;0;5;13;31;37;48;48;22;2;
354990405000165;1;0;369040;369040;0;0;1;2;12;17;10;13;10;12;0;
354990405000166;1;0;1024313;1024313;0;0;0;9;21;38;28;36;42;26;3;
354990405000167;1;0;803505;803505;0;1;0;6;24;36;26;41;26;14;10;
354990405000168;1;0;823414;823414;0;0;0;1;9;18;9;18;22;22;2;
354990405000169;1;0;1379179;1379179;0;0;0;3;11;24;21;44;63;34;1;
354990405000170;1;0;659693;659693;0;0;0;3;8;13;19;20;30;14;3;
354990405000171;1;0;852217;852217;0;0;0;3;8;20;16;29;31;18;2;
354990405000172;1;0;400239;400239;0;3;17;42;92;64;15;3;3;0;22;
354990405000173;1;0;223973;223973;0;0;4;22;65;56;6;0;0;0;7;
354990405000174;1;0;463074;463074;0;1;8;40;92;72;15;8;5;2;13;
354990405000175;1;0;224582;224582;0;2;8;24;42;47;13;3;2;0;10;
354990405000176;1;0;349569;349569;0;0;1;23;46;44;16;9;3;2;5;
354990405000177;1;0;669612;669612;0;1;7;37;112;117;20;16;4;1;4;
354990405000178;1;0;445054;445054;0;2;3;25;45;70;28;5;5;1;9;
354990405000179;1;0;683245;683245;0;1;8;44;99;94;36;12;5;2;8;
354990405000180;1;0;563822;563822;0;0;2;18;67;83;18;14;8;1;0;
354990405000181;1;0;312414;312414;0;0;2;20;36;56;15;5;3;0;1;
354990405000182;1;0;666142;666142;0;0;0;11;36;88;42;25;9;1;0;
354990405000183;1;0;690068;690068;0;0;1;24;89;104;29;21;5;1;5;
354990405000184;1;0;412639;412639;0;1;0;14;46;72;21;9;9;0;3;
354990405000185;1;0;334659;334659;0;0;3;11;51;58;21;12;0;0;7;
354990405000186;1;0;446811;446811;0;0;2;9;50;68;25;12;3;0;1;
354990405000187;1;0;483218;483218;0;0;7;26;65;75;23;10;6;0;2;
354990405000188;1;0;783454;783454;0;1;1;13;66;83;48;24;12;1;0;
354990405000189;1;0;627175;627175;0;0;1;8;38;75;43;31;8;0;1;
354990405000190;1;0;762664;762664;0;1;3;19;78;142;41;18;4;0;7;
354990405000191;1;2;609193;606561;2632;0;2;16;45;74;29;25;11;1;6;
354990405000192;1;0;830663;830663;0;0;2;16;46;91;45;41;20;0;9;
354990405000193;1;1;766718;766118;600;1;2;12;52;99;35;23;10;4;0;
354990405000194;1;1;614059;613059;1000;0;2;18;54;88;31;21;10;1;6;
354990405000195;1;0;471525;471525;0;0;9;32;72;78;17;10;3;1;6;
354990405000196;1;0;621200;621200;0;1;10;31;82;96;33;12;6;2;6;
354990405000197;1;0;692535;692535;0;0;3;19;82;83;28;25;8;1;3;
354990405000198;1;0;642808;642808;0;1;2;12;41;62;29;23;12;1;2;
354990405000199;1;0;596726;596726;0;2;13;34;105;82;35;10;4;1;9;
354990405000200;1;0;414968;414968;0;0;0;1;14;32;29;22;4;0;2;
354990405000204;1;0;349667;349667;0;0;0;11;37;49;25;6;5;0;0;
354990405000205;1;0;268461;268461;0;0;4;14;32;52;13;6;2;0;3;
354990405000206;1;0;277280;277280;0;0;2;32;54;54;11;5;0;0;0;
354990405000207;1;0;477639;477639;0;1;6;32;63;61;15;14;13;4;10;
354990405000208;1;0;547765;547765;0;0;0;4;6;22;17;38;31;6;3;
354990405000209;1;0;826430;826430;0;0;0;0;5;21;14;29;41;15;0;
354990405000210;1;0;598746;598746;0;0;0;0;1;12;12;23;30;8;1;
354990405000211;1;0;782752;782752;0;0;0;3;14;32;36;35;32;11;6;
354990405000212;1;0;1252972;1252972;0;0;0;3;18;50;36;46;58;10;2;
354990405000213;1;0;471001;471001;0;0;1;22;60;82;32;13;5;0;5;
354990405000214;1;0;570820;570820;0;0;1;10;17;62;23;24;20;10;5;
354990405000215;1;0;560230;560230;0;0;1;2;19;59;32;33;24;7;6;
354990405000216;1;0;563250;563250;0;0;0;4;15;50;33;31;20;7;3;
354990405000217;1;0;280516;280516;0;1;4;13;47;48;15;4;2;0;2;
354990405000218;1;0;2110096;2110096;0;0;0;1;5;18;13;31;67;55;24;
354990405000219;1;0;1306212;1306212;0;0;0;0;1;14;18;30;21;28;0;
354990405000220;1;0;2062824;2062824;0;0;0;1;0;8;6;14;42;52;16;
354990405000221;1;0;1591302;1591302;0;0;0;0;4;6;18;34;54;61;1;
354990405000222;1;0;510146;510146;0;0;0;0;8;9;12;31;21;13;1;
354990405000223;1;0;788702;788702;0;2;0;0;7;11;18;21;37;19;3;
354990405000224;1;1;1192996;1192396;600;2;0;8;38;75;50;51;35;9;4;
354990405000225;1;0;794358;794358;0;0;1;14;32;67;33;39;22;4;7;
354990405000226;1;0;941513;941513;0;0;0;8;29;58;46;47;30;6;2;
354990405000227;1;0;1241906;1241906;0;0;1;4;31;68;42;43;49;13;7;
354990405000228;2;1;347596;343546;4050;0;3;9;9;51;20;16;5;0;0;
354990405000229;1;0;917062;917062;0;1;7;19;69;85;38;33;16;2;42;
354990405000230;1;0;1342829;1342829;0;1;3;10;45;84;46;55;40;14;8;
354990405000231;1;0;1209616;1209616;0;0;1;2;13;66;36;72;46;11;6;
354990405000232;1;0;1334967;1334967;0;0;1;5;30;60;33;65;48;17;0;
354990405000233;1;0;1135175;1135175;0;0;1;4;34;59;43;42;41;8;4;
354990405000234;1;0;1004015;1004015;0;1;0;2;26;76;57;37;30;2;1;
354990405000235;1;0;1317502;1317502;0;0;0;9;18;47;33;64;50;10;10;
354990405000236;1;0;1410225;1410225;0;0;1;4;17;48;34;48;37;17;21;
354990405000237;1;0;1135088;1135088;0;0;2;7;24;50;47;44;42;4;3;
354990405000238;1;0;1778700;1778700;0;0;1;6;12;65;53;52;48;16;6;
354990405000239;1;1;923090;922580;510;1;10;23;53;73;20;34;21;15;3;
354990405000240;1;0;1222408;1222408;0;0;1;0;28;63;51;59;33;11;6;
354990405000241;1;0;1252796;1252796;0;0;2;9;29;73;50;56;46;15;21;
354990405000242;1;1;1307665;1304665;3000;1;1;6;49;65;44;54;38;15;2;
354990405000243;1;0;2573575;2573575;0;0;1;3;2;6;4;23;65;61;2;
354990405000244;1;0;1251941;1251941;0;0;0;1;0;6;10;15;26;29;16;
354990405000245;1;0;1631973;1631973;0;0;0;0;2;12;5;22;39;33;1;
354990405000246;1;0;2008831;2008831;0;0;0;0;6;10;14;31;42;43;2;
354990405000247;1;0;1929007;1929007;0;0;0;2;12;19;19;40;54;42;1;
354990405000248;1;0;1593700;1593700;0;0;0;0;3;9;17;26;71;43;5;
354990405000250;1;0;553117;553117;0;0;4;27;120;112;21;9;2;0;7;
354990405000251;1;1;474553;473553;1000;1;14;41;122;77;16;11;1;0;10;
354990405000252;1;0;192990;192990;0;3;10;35;54;18;3;3;1;0;27;
354990405000253;1;0;495310;495310;0;4;4;28;91;94;24;12;3;0;4;
354990405000254;1;0;465216;465216;0;1;0;11;34;67;22;15;8;0;0;
354990405000255;1;0;853863;853863;0;0;0;18;75;117;44;25;10;1;11;
354990405000256;1;0;736817;736817;0;0;4;20;66;116;37;18;6;1;5;
354990405000257;1;0;680700;680700;0;0;1;31;76;98;40;16;9;0;3;
354990405000258;1;0;668670;668670;0;0;3;17;62;97;38;15;7;1;2;
354990405000259;1;0;464828;464828;0;0;0;13;33;64;33;18;4;1;3;
354990405000260;2;0;501719;501719;0;0;2;25;35;62;31;27;5;2;11;
354990405000261;1;0;621940;621940;0;1;6;27;92;99;18;22;7;0;3;
354990405000262;1;0;630958;630958;0;0;2;22;81;92;38;15;4;0;1;
354990405000263;1;0;365544;365544;0;1;2;19;52;48;15;9;2;1;2;
354990405000264;1;0;1564936;1564936;0;0;3;6;23;94;65;66;49;8;2;
354990405000265;1;0;445944;445944;0;1;4;10;76;82;20;11;3;0;3;
354990405000266;1;0;319647;319647;0;3;9;25;66;58;14;7;1;0;6;
354990405000267;1;0;563111;563111;0;3;8;40;70;103;22;11;3;1;6;
354990405000268;1;0;366645;366645;0;0;3;14;43;71;16;7;4;0;0;
354990405000269;1;0;642203;642203;0;1;9;23;65;109;36;19;8;1;3;
354990405000270;1;0;619664;619664;0;0;7;48;82;76;30;19;4;0;3;
354990405000271;1;0;350787;350787;0;0;6;35;71;63;21;8;0;0;2;
354990405000272;1;0;260095;260095;0;8;7;34;61;28;9;2;1;0;3;
354990405000273;1;0;177908;177908;0;0;1;13;35;13;9;5;2;0;2;
354990405000274;1;0;124433;124433;0;1;1;9;37;24;7;1;0;0;2;
354990405000275;1;1;305843;303798;2045;1;3;19;34;42;13;10;5;0;15;
354990405000276;1;0;517815;517815;0;0;0;11;21;51;20;31;13;3;1;
354990405000277;1;2;448309;444249;4060;0;2;19;62;77;18;14;1;3;3;
354990405000278;1;1;406358;406358;0;0;2;23;38;64;21;12;3;1;2;
354990405000279;1;0;389358;389358;0;0;1;9;34;52;19;13;6;3;3;
354990405000280;1;0;420846;420846;0;0;3;14;42;60;18;12;6;2;12;
354990405000281;1;0;434976;434976;0;2;6;29;89;75;16;7;4;0;4;
354990405000282;1;0;427620;427620;0;0;3;28;69;88;15;10;3;0;7;
354990405000283;1;0;422233;422233;0;0;1;15;50;55;21;13;10;0;3;
354990405000284;1;0;397477;397477;0;1;1;16;51;68;15;9;6;0;3;
354990405000285;1;0;299731;299731;0;0;0;0;8;10;13;27;13;3;1;
354990405000286;1;0;462900;462900;0;0;0;7;23;73;29;25;12;0;2;
354990405000287;1;0;841359;841359;0;0;1;5;42;58;42;42;21;5;2;
354990405000288;1;0;867536;867536;0;0;2;6;16;64;53;55;29;3;1;
354990405000289;1;0;492392;492392;0;0;7;28;59;60;26;26;8;1;6;
354990405000290;1;0;1097759;1097759;0;1;2;10;42;82;51;49;53;10;4;
354990405000291;1;0;643608;643608;0;0;4;19;61;94;36;23;9;0;6;
354990405000292;1;0;1051007;1051007;0;0;2;17;61;112;54;42;18;7;3;
354990405000293;1;0;457176;457176;0;0;2;12;34;57;21;13;4;3;1;
354990405000294;1;0;586088;586088;0;0;2;13;46;60;25;33;7;1;7;
354990405000295;1;0;859110;859110;0;0;0;11;42;90;60;47;20;6;5;
354990405000296;2;0;270068;270068;0;0;0;11;34;54;9;6;0;0;0;
354990405000297;1;0;455173;455173;0;0;4;8;56;81;19;7;1;2;9;
354990405000298;1;0;461005;461005;0;2;9;24;82;83;15;12;3;0;2;
354990405000299;1;0;523606;523606;0;0;5;20;65;94;25;12;2;1;0;
354990405000300;1;0;681062;681062;0;1;4;29;98;116;34;14;1;0;4;
354990405000301;1;0;502930;502930;0;0;2;16;79;78;21;5;4;0;1;
354990405000302;1;0;550105;550105;0;0;6;21;83;107;25;10;1;0;3;
354990405000303;1;0;428681;428681;0;0;2;22;72;69;15;8;1;0;1;
354990405000304;1;0;647248;647248;0;0;6;36;126;123;32;4;0;0;1;
354990405000305;1;0;1844156;1844156;0;0;14;79;221;238;75;53;24;4;22;
354990405000306;1;0;908104;908104;0;1;8;36;95;106;59;43;8;0;8;
354990405000307;1;0;701683;701683;0;2;2;21;87;118;46;14;2;0;0;
354990405000308;2;0;615681;615681;0;0;8;28;92;87;39;17;3;0;0;
354990405000309;1;0;399739;399739;0;0;1;14;66;80;15;6;0;0;29;
354990405000310;1;0;475959;475959;0;0;3;15;56;72;21;10;1;0;9;
354990405000311;1;0;201240;201240;0;1;11;40;72;28;2;2;0;0;3;
354990405000312;2;0;730487;730487;0;3;2;41;111;88;33;23;11;2;8;
354990405000313;2;0;326219;326219;0;0;9;34;67;43;4;2;0;1;7;
354990405000314;2;0;268988;268988;0;0;2;18;42;39;13;9;1;1;1;
354990405000315;1;0;531347;531347;0;0;2;5;38;64;33;27;9;0;5;
354990405000316;1;0;506972;506972;0;0;2;10;50;59;29;14;6;1;0;
354990405000317;1;0;513966;513966;0;0;1;8;40;69;24;25;6;0;3;
354990405000318;1;0;408758;408758;0;0;1;7;16;48;29;17;2;2;2;
354990405000319;1;0;900848;900848;0;0;2;17;52;108;49;30;17;1;10;
354990405000320;1;0;1331065;1331065;0;0;2;13;46;128;61;50;28;0;5;
354990405000321;1;0;539651;539651;0;0;0;6;23;60;27;25;13;3;3;
354990405000322;1;0;524241;524241;0;0;0;4;28;75;32;34;14;2;6;
354990405000323;1;0;1247530;1247530;0;0;1;10;46;126;50;42;30;2;9;
354990405000324;1;0;795239;795239;0;0;0;5;19;75;37;39;13;1;4;
354990405000325;1;0;948123;948123;0;0;0;7;32;68;45;41;22;2;15;
354990405000326;1;0;918774;918774;0;0;1;2;15;44;50;40;31;2;3;
354990405000327;1;0;929199;929199;0;0;0;4;15;38;40;29;18;10;4;
354990405000328;1;0;1796579;1796579;0;0;0;4;23;75;53;64;48;14;7;
354990405000329;1;0;888680;888680;0;0;0;2;14;61;31;37;26;6;1;
354990405000330;1;0;794380;794380;0;1;0;4;19;44;26;40;30;5;0;
354990405000331;1;0;687442;687442;0;0;1;1;21;49;23;33;20;4;2;
354990405000332;2;0;682781;682781;0;2;13;49;166;126;26;5;2;0;2;
354990405000333;1;2;553899;552389;1510;0;6;39;116;97;23;6;0;0;2;
354990405000334;1;0;508661;508661;0;0;6;50;111;93;15;7;2;0;5;
354990405000335;1;0;253004;253004;0;0;1;33;88;42;7;0;1;0;4;
354990405000336;1;1;512254;511754;500;0;2;25;77;104;24;6;4;0;1;
354990405000337;1;0;404571;404571;0;1;7;33;76;67;16;5;0;0;15;
354990405000338;1;0;317074;317074;0;0;5;32;55;47;15;6;1;0;17;
354990405000339;1;0;357242;357242;0;1;8;23;56;56;11;5;1;1;3;
354990405000340;1;0;520438;520438;0;0;6;40;98;83;25;13;2;0;11;
354990405000341;1;0;411775;411775;0;0;4;24;77;80;19;4;0;0;0;
354990405000342;2;0;376303;376303;0;0;1;10;48;47;17;11;12;0;0;
354990405000343;2;0;129234;129234;0;2;9;35;43;16;0;1;0;0;10;
354990405000344;1;0;633036;633036;0;4;16;58;157;98;32;2;4;0;17;
354990405000345;1;0;768533;768533;0;1;10;56;150;135;37;7;3;0;0;
354990405000346;1;0;834699;834699;0;5;15;98;184;164;27;14;1;0;5;
354990405000347;1;0;443809;443809;0;1;3;19;44;65;16;15;7;1;19;
354990405000348;1;0;361697;361697;0;2;5;23;62;73;13;8;1;0;1;
354990405000349;1;1;531894;531894;0;2;5;35;82;98;34;13;2;0;8;
354990405000350;1;0;516255;516255;0;4;5;15;46;71;18;12;7;5;6;
354990405000351;1;0;527515;527515;0;0;3;17;49;79;15;21;7;2;0;
354990405000352;1;1;383977;383977;0;1;2;31;49;57;19;4;4;0;4;
354990405000353;1;0;788189;788189;0;0;2;16;40;69;40;22;22;3;33;
354990405000354;1;0;497927;497927;0;1;1;20;45;68;20;16;5;1;5;
354990405000355;1;0;962387;962387;0;0;7;55;112;124;55;30;10;3;7;
354990405000356;1;0;1433179;1433179;0;0;1;7;27;56;69;63;30;7;6;
354990405000357;1;0;346020;346020;0;0;0;16;39;50;18;11;4;2;2;
354990405000358;1;0;334461;334461;0;1;5;19;48;54;14;12;1;0;7;
354990405000359;1;0;352098;352098;0;0;0;2;21;50;25;10;9;0;2;
354990405000360;1;0;574158;574158;0;0;3;5;18;63;41;28;9;1;0;
354990405000361;1;0;996545;996545;0;0;2;15;82;120;47;37;14;1;3;
354990405000362;1;1;386407;385407;1000;0;1;19;60;82;16;6;0;0;2;
354990405000363;1;0;458025;458025;0;0;1;3;11;13;12;18;14;7;1;
354990405000364;1;0;949482;949482;0;0;0;1;20;67;52;43;31;6;3;
354990405000365;1;0;1075751;1075751;0;0;0;4;20;69;62;61;37;5;3;
354990405000366;1;0;720934;720934;0;0;0;2;21;43;24;38;26;7;1;
354990405000367;1;0;515615;515615;0;0;0;2;18;43;22;41;24;1;3;
354990405000368;1;0;751535;751535;0;1;3;19;71;119;34;27;5;1;3;
354990405000369;1;0;831425;831425;0;0;2;10;37;74;39;50;27;4;7;
354990405000370;1;1;413279;411279;2000;0;2;16;45;74;20;11;6;1;4;
354990405000371;1;0;549281;549281;0;0;2;11;69;84;39;12;7;0;1;
354990405000372;1;1;868779;867779;1000;0;2;13;67;81;39;43;14;7;5;
354990405000373;1;0;1519644;1519644;0;0;0;3;14;63;64;90;68;16;1;
354990405000374;1;0;301192;301192;0;0;2;9;30;51;17;6;3;0;1;
354990405000375;1;0;908030;908030;0;0;1;7;33;88;66;44;30;8;6;
354990405000376;1;0;933163;933163;0;0;3;6;34;106;49;69;30;4;6;
354990405000377;1;0;578154;578154;0;0;11;46;128;94;33;4;2;0;10;
354990405000378;1;0;298310;298310;0;2;5;21;62;46;10;4;2;0;5;
354990405000379;1;0;454359;454359;0;1;11;42;90;77;15;6;5;0;4;
354990405000380;1;0;451361;451361;0;0;13;56;124;68;15;6;2;0;5;
354990405000381;2;0;146820;146820;0;0;6;9;31;32;7;1;0;0;6;
354990405000382;1;0;438601;438601;0;0;14;62;94;54;13;7;1;0;4;
354990405000383;1;0;306385;306385;0;3;3;32;82;46;10;6;0;0;17;
354990405000384;1;0;370632;370632;0;0;9;36;92;61;11;4;0;0;20;
354990405000385;1;0;343653;343653;0;0;3;30;76;56;14;6;0;0;7;
